28,61,10
28,61,0
28,62,0
28,63,0
29,64,0
29,65,0
29,66,0
28,67,0
27,67,0
26,67,0
25,67,0
25,67,10
24,58,10
24,58,0
23,58,0
22,58,0
21,59,0
20,59,0
20,59,10
27,57,10
27,57,0
27,56,0
27,55,0
27,54,0
27,53,0
27,52,0
28,51,0
28,50,0
28,49,0
28,48,0
29,47,0
29,46,0
29,45,0
30,44,0
30,43,0
31,43,0
31,42,0
31,41,0
31,40,0
31,39,0
30,39,0
30,40,0
30,40,10
29,58,10
29,58,0
30,58,0
30,58,0
30,58,10
32,58,10
32,58,0
31,58,0
31,58,0
31,58,10
37,72,10
37,72,0
36,72,0
35,73,0
35,74,0
36,75,0
37,76,0
38,76,0
39,77,0
40,77,0
41,78,0
42,78,0
43,78,0
43,79,0
44,79,0
44,79,10
72,33,10
72,33,0
72,32,0
72,32,0
72,32,10
76,29,10
76,29,0
75,29,0
75,29,0
75,29,10
51,2,0
52,2,0
53,2,0
54,2,0
55,2,0
55,3,0
56,3,0
56,4,0
57,4,0
57,4,10
50,2,0
50,2,0
50,2,10
49,3,0
49,3,0
49,3,10
47,6,0
46,7,0
46,8,0
46,9,0
47,10,0
47,11,0
48,12,0
49,12,0
49,12,10
68,5,0
69,6,0
70,6,0
70,7,0
71,7,0
71,8,0
72,8,0
73,9,0
74,10,0
75,11,0
75,11,10
74,11,0
74,11,0
74,11,10
63,19,0
63,20,0
62,21,0
62,21,10
71,19,0
72,19,0
73,19,0
73,19,10
69,20,0
70,19,0
70,19,10
76,21,0
77,22,0
78,23,0
79,24,0
80,25,0
80,26,0
80,27,0
81,28,0
81,29,0
82,30,0
83,30,0
84,30,0
85,31,0
86,31,0
86,32,0
87,32,0
88,32,0
89,32,0
90,32,0
91,32,0
92,31,0
93,31,0
93,31,10
34,23,0
35,23,0
36,23,0
37,23,0
38,23,0
39,23,0
40,24,0
41,24,0
42,24,0
43,25,0
44,25,0
45,25,0
45,26,0
46,26,0
47,26,0
48,27,0
49,27,0
50,28,0
51,28,0
52,28,0
53,28,0
54,27,0
55,26,0
55,26,10
32,25,0
31,26,0
31,27,0
30,28,0
30,29,0
30,30,0
30,31,0
29,32,0
29,33,0
29,34,0
29,35,0
30,36,0
30,37,0
30,38,0
30,38,10
79,25,0
79,25,0
79,25,10
54,28,0
54,28,0
54,28,10
74,29,0
74,29,0
74,29,10
73,30,0
73,29,0
73,29,10
78,31,0
78,31,0
78,31,10
72,30,0
72,30,0
72,30,10
97,33,0
97,33,0
97,33,10
88,36,0
88,36,0
88,36,10
88,37,0
88,37,0
88,37,10
77,41,0
77,41,0
77,41,10
79,42,0
80,43,0
81,43,0
82,43,0
83,43,0
83,44,0
83,45,0
84,45,0
84,46,0
85,47,0
86,47,0
86,48,0
87,48,0
88,49,0
89,49,0
90,49,0
91,49,0
92,48,0
93,48,0
94,47,0
95,46,0
96,46,0
96,46,10
94,48,0
94,48,0
94,48,10
92,49,0
92,49,0
92,49,10
45,55,0
46,55,0
46,56,0
46,57,0
46,58,0
45,58,0
44,58,0
44,57,0
44,56,0
44,55,0
44,55,10
82,55,0
83,55,0
83,56,0
83,57,0
83,58,0
82,58,0
81,58,0
81,57,0
81,56,0
81,55,0
81,55,10
96,56,0
97,56,0
98,56,0
99,57,0
99,58,0
99,59,0
99,60,0
99,61,0
99,62,0
99,62,10
65,60,0
66,60,0
66,61,0
67,61,0
67,62,0
67,63,0
66,63,0
66,64,0
65,64,0
64,64,0
63,64,0
62,64,0
62,63,0
61,63,0
61,64,0
61,64,10
63,60,0
63,60,0
63,60,10
62,61,0
62,61,0
62,61,10
61,61,0
62,60,0
62,60,10
43,83,0
43,83,0
43,83,10
77,89,0
78,90,0
79,91,0
80,92,0
80,93,0
80,94,0
79,94,0
79,95,0
78,95,0
78,96,0
77,96,0
76,96,0
75,96,0
75,95,0
74,95,0
74,96,0
74,96,10
51,90,0
51,90,0
51,90,10
53,90,0
53,90,0
53,90,10
76,90,0
76,90,0
76,90,10
50,90,0
50,90,0
50,90,10
54,91,0
54,91,0
54,91,10
75,91,0
75,91,0
75,91,10
48,93,0
48,93,0
48,93,10
55,92,0
55,92,0
55,92,10
73,93,0
73,93,0
73,93,10
55,94,0
55,94,0
55,94,10
49,94,0
49,94,0
49,94,10
54,95,0
54,95,0
54,95,10
74,94,0
74,94,0
74,94,10
50,95,0
50,95,0
50,95,10
53,96,0
53,96,0
53,96,10
51,96,0
51,96,0
51,96,10
53,95,0
53,95,0
53,95,10
87,98,0
87,98,0
87,98,10
